Event_ID|DriverID|turn|tcd|sl_app|sl_trav|move|ag|male|d|v
43278|1077|0|2|25|25|2|2|0|45|8.888889138
43278|1077|0|2|25|25|2|2|0|50|9.166666523
43278|1077|0|2|25|25|2|2|0|55|9.444444762
43278|1077|0|2|25|25|2|2|0|60|10.00000039
43278|1077|0|2|25|25|2|2|0|65|10.00000039
43278|1077|0|2|25|25|2|2|0|70|10.55555516
43278|1077|0|2|25|25|2|2|0|75|10.55555516
43278|1077|0|2|25|25|2|2|0|80|10.55555516
43278|1077|0|2|25|25|2|2|0|85|10.8333334
43278|1077|0|2|25|25|2|2|0|90|10.8333334
43278|1077|0|2|25|25|2|2|0|95|10.8333334
43278|1077|0|2|25|25|2|2|0|100|11.11111078
43303|1100|1|2|25|25|3|1|1|-40|11.66666641
43303|1100|1|2|25|25|3|1|1|-35|11.5595715
43303|1100|1|2|25|25|3|1|1|-30|10.8333334
43303|1100|1|2|25|25|3|1|1|-25|10.55555516
43303|1100|1|2|25|25|3|1|1|-20|9.444444762
43303|1100|1|2|25|25|3|1|1|-15|8.779599454
43303|1100|1|2|25|25|3|1|1|-10|6.866666619
43303|1100|1|2|25|25|3|1|1|-5|4.722222381
43303|1100|1|2|25|25|3|1|1|0|0
43303|1100|1|2|25|25|3|1|1|5|5.169752918
43303|1100|1|2|25|25|3|1|1|10|6.388888828
43303|1100|1|2|25|25|3|1|1|15|7.49999965
43303|1100|1|2|25|25|3|1|1|20|8.333333513
43303|1100|1|2|25|25|3|1|1|25|9.444444762
43303|1100|1|2|25|25|3|1|1|30|9.722222148
43303|1100|1|2|25|25|3|1|1|35|10.8333334
43303|1100|1|2|25|25|3|1|1|40|11.38888902
43303|1100|1|2|25|25|3|1|1|45|11.86046485
43303|1100|1|2|25|25|3|1|1|50|12.22222203
43303|1100|1|2|25|25|3|1|1|55|12.77777766
43303|1100|1|2|25|25|3|1|1|60|12.77777766
43303|1100|1|2|25|25|3|1|1|65|13.33333328
43303|1100|1|2|25|25|3|1|1|70|13.61111152
43303|1100|1|2|25|25|3|1|1|75|13.8888889
43303|1100|1|2|25|25|3|1|1|80|13.92189217
43303|1100|1|2|25|25|3|1|1|85|14.34735702
43303|1100|1|2|25|25|3|1|1|90|14.44444453
43303|1100|1|2|25|25|3|1|1|95|14.60317497
43303|1100|1|2|25|25|3|1|1|100|14.72222277
56982|1103|0|1|45|45|1|3|0|-100|18.39598988
56982|1103|0|1|45|45|1|3|0|-95|18.33333305
56982|1103|0|1|45|45|1|3|0|-90|18.61111129
56982|1103|0|1|45|45|1|3|0|-85|18.61111129
56982|1103|0|1|45|45|1|3|0|-80|18.61111129
56982|1103|0|1|45|45|1|3|0|-75|18.33333305
56982|1103|0|1|45|45|1|3|0|-70|18.33333305
56982|1103|0|1|45|45|1|3|0|-65|18.05555481
56982|1103|0|1|45|45|1|3|0|-60|18.05555481
56982|1103|0|1|45|45|1|3|0|-55|18.05555481
56982|1103|0|1|45|45|1|3|0|-50|18.05555481
56982|1103|0|1|45|45|1|3|0|-45|17.58246506
56982|1103|0|1|45|45|1|3|0|-40|17.50000004
56982|1103|0|1|45|45|1|3|0|-35|17.50000004
56982|1103|0|1|45|45|1|3|0|-30|17.382222
56982|1103|0|1|45|45|1|3|0|-25|17.2222218
56982|1103|0|1|45|45|1|3|0|-20|17.2222218
56982|1103|0|1|45|45|1|3|0|-15|16.94444526
56982|1103|0|1|45|45|1|3|0|-10|16.94444526
56982|1103|0|1|45|45|1|3|0|-5|16.94444526
56982|1103|0|1|45|45|1|3|0|0|16.66666703
56982|1103|0|1|45|45|1|3|0|5|16.66666703
56982|1103|0|1|45|45|1|3|0|10|16.66666703
56982|1103|0|1|45|45|1|3|0|15|16.66666703
56982|1103|0|1|45|45|1|3|0|20|16.66666703
56982|1103|0|1|45|45|1|3|0|25|16.66666703
56982|1103|0|1|45|45|1|3|0|30|16.94214947
56982|1103|0|1|45|45|1|3|0|35|16.94444526
56982|1103|0|1|45|45|1|3|0|40|16.94444526
56982|1103|0|1|45|45|1|3|0|45|16.94444526
56982|1103|0|1|45|45|1|3|0|50|16.94444526
56982|1103|0|1|45|45|1|3|0|55|17.2222218
56982|1103|0|1|45|45|1|3|0|60|17.2222218
56982|1103|0|1|45|45|1|3|0|65|17.36444404
56982|1103|0|1|45|45|1|3|0|70|17.50000004
56982|1103|0|1|45|45|1|3|0|75|17.50000004
56982|1103|0|1|45|45|1|3|0|80|17.50000004
56982|1103|0|1|45|45|1|3|0|85|17.50000004
56982|1103|0|1|45|45|1|3|0|90|17.77777828
56982|1103|0|1|45|45|1|3|0|95|17.94142932
56982|1103|0|1|45|45|1|3|0|100|18.05555481
56983|1103|0|1|45|45|1|3|0|-100|21.38888855
56983|1103|0|1|45|45|1|3|0|-95|21.66666679
56983|1103|0|1|45|45|1|3|0|-90|21.66666679
56983|1103|0|1|45|45|1|3|0|-85|21.66666679
56983|1103|0|1|45|45|1|3|0|-80|21.66666679
56983|1103|0|1|45|45|1|3|0|-75|21.66666679
56983|1103|0|1|45|45|1|3|0|-70|21.66666679
56983|1103|0|1|45|45|1|3|0|-65|21.66666679
56983|1103|0|1|45|45|1|3|0|-60|21.7897325
56983|1103|0|1|45|45|1|3|0|-55|22.22222156
56983|1103|0|1|45|45|1|3|0|-50|22.22222156
56983|1103|0|1|45|45|1|3|0|-45|22.22222156
56983|1103|0|1|45|45|1|3|0|-40|22.22222156
56983|1103|0|1|45|45|1|3|0|-35|22.22222156
56983|1103|0|1|45|45|1|3|0|-30|22.42408525
56983|1103|0|1|45|45|1|3|0|-25|22.4999998
56983|1103|0|1|45|45|1|3|0|-20|22.4999998
56983|1103|0|1|45|45|1|3|0|-15|22.4999998
56983|1103|0|1|45|45|1|3|0|-10|22.67041592
56983|1103|0|1|45|45|1|3|0|-5|22.77777804
56983|1103|0|1|45|45|1|3|0|0|23.05555628
56983|1103|0|1|45|45|1|3|0|5|23.05555628
56983|1103|0|1|45|45|1|3|0|10|23.05555628
56983|1103|0|1|45|45|1|3|0|15|23.05555628
56983|1103|0|1|45|45|1|3|0|20|22.86700385
56983|1103|0|1|45|45|1|3|0|25|22.77777804
56983|1103|0|1|45|45|1|3|0|30|23.05555628
56983|1103|0|1|45|45|1|3|0|35|23.05555628
56983|1103|0|1|45|45|1|3|0|40|23.05555628
56983|1103|0|1|45|45|1|3|0|45|23.05555628
56983|1103|0|1|45|45|1|3|0|50|23.05555628
56983|1103|0|1|45|45|1|3|0|55|23.05555628
56983|1103|0|1|45|45|1|3|0|60|23.05555628
56983|1103|0|1|45|45|1|3|0|65|23.05555628
56983|1103|0|1|45|45|1|3|0|70|23.05555628
56983|1103|0|1|45|45|1|3|0|75|23.05555628
56983|1103|0|1|45|45|1|3|0|80|23.05555628
56983|1103|0|1|45|45|1|3|0|85|23.05555628
56983|1103|0|1|45|45|1|3|0|90|23.33333281
56983|1103|0|1|45|45|1|3|0|95|23.33333281
56983|1103|0|1|45|45|1|3|0|100|23.05555628
56984|1103|0|1|45|45|1|3|0|-75|6.944444452
56984|1103|0|1|45|45|1|3|0|-70|8.333333513
56984|1103|0|1|45|45|1|3|0|-65|8.611110899
56984|1103|0|1|45|45|1|3|0|-60|9.234007054
56984|1103|0|1|45|45|1|3|0|-55|9.444444762
56984|1103|0|1|45|45|1|3|0|-50|10.55555516
56984|1103|0|1|45|45|1|3|0|-45|10.55555516
56984|1103|0|1|45|45|1|3|0|-40|10.8333334
56984|1103|0|1|45|45|1|3|0|-35|11.38888902
56984|1103|0|1|45|45|1|3|0|-30|11.66666641
56984|1103|0|1|45|45|1|3|0|-25|11.94444465
56984|1103|0|1|45|45|1|3|0|-20|12.22222203
56984|1103|0|1|45|45|1|3|0|-15|12.50000027
56984|1103|0|1|45|45|1|3|0|-10|13.33333328
56984|1103|0|1|45|45|1|3|0|-5|13.33333328
56984|1103|0|1|45|45|1|3|0|0|13.61111152
56984|1103|0|1|45|45|1|3|0|5|13.97777762
56984|1103|0|1|45|45|1|3|0|10|14.16666629
56984|1103|0|1|45|45|1|3|0|15|14.44444453
56984|1103|0|1|45|45|1|3|0|20|14.72222277
56984|1103|0|1|45|45|1|3|0|25|14.9999993
56984|1103|0|1|45|45|1|3|0|30|14.9999993
56984|1103|0|1|45|45|1|3|0|35|14.9999993
56984|1103|0|1|45|45|1|3|0|40|15.27777754
56984|1103|0|1|45|45|1|3|0|45|15.27777754
56984|1103|0|1|45|45|1|3|0|50|15.27777776
56984|1103|0|1|45|45|1|3|0|55|15.83333402
56984|1103|0|1|45|45|1|3|0|60|15.83333402
56984|1103|0|1|45|45|1|3|0|65|15.83333402
56984|1103|0|1|45|45|1|3|0|70|15.83333402
56984|1103|0|1|45|45|1|3|0|75|16.38888879
56984|1103|0|1|45|45|1|3|0|80|16.66666703
56984|1103|0|1|45|45|1|3|0|85|16.66666703
56984|1103|0|1|45|45|1|3|0|90|16.66666703
56984|1103|0|1|45|45|1|3|0|95|16.66666703
56984|1103|0|1|45|45|1|3|0|100|16.87557451
56985|1103|0|1|45|45|1|3|0|-100|15.83333402
56985|1103|0|1|45|45|1|3|0|-95|15.93478286
56985|1103|0|1|45|45|1|3|0|-90|16.11111055
56985|1103|0|1|45|45|1|3|0|-85|16.11111055
56985|1103|0|1|45|45|1|3|0|-80|16.11111055
56985|1103|0|1|45|45|1|3|0|-75|16.11111055
56985|1103|0|1|45|45|1|3|0|-70|16.38888879
56985|1103|0|1|45|45|1|3|0|-65|16.66666703
56985|1103|0|1|45|45|1|3|0|-60|16.42156846
56985|1103|0|1|45|45|1|3|0|-55|16.38888879
56985|1103|0|1|45|45|1|3|0|-50|16.94444526
56985|1103|0|1|45|45|1|3|0|-45|16.94444526
56985|1103|0|1|45|45|1|3|0|-40|16.94444526
56985|1103|0|1|45|45|1|3|0|-35|16.94444526
56985|1103|0|1|45|45|1|3|0|-30|17.14769634
56985|1103|0|1|45|45|1|3|0|-25|17.2222218
56985|1103|0|1|45|45|1|3|0|-20|17.2222218
56985|1103|0|1|45|45|1|3|0|-15|17.50000004
56985|1103|0|1|45|45|1|3|0|-10|17.50000004
56985|1103|0|1|45|45|1|3|0|-5|17.50000004
56985|1103|0|1|45|45|1|3|0|0|17.50000004
56985|1103|0|1|45|45|1|3|0|5|17.50000004
56985|1103|0|1|45|45|1|3|0|10|17.77777828
56985|1103|0|1|45|45|1|3|0|15|17.77777828
56985|1103|0|1|45|45|1|3|0|20|17.77777828
56985|1103|0|1|45|45|1|3|0|25|17.77777828
56985|1103|0|1|45|45|1|3|0|30|17.77777828
56985|1103|0|1|45|45|1|3|0|35|18.05555481
56985|1103|0|1|45|45|1|3|0|40|18.33333305
56985|1103|0|1|45|45|1|3|0|45|18.28032198
56985|1103|0|1|45|45|1|3|0|50|18.05555481
56985|1103|0|1|45|45|1|3|0|55|18.33333305
56985|1103|0|1|45|45|1|3|0|60|18.33333305
56985|1103|0|1|45|45|1|3|0|65|18.33333305
56985|1103|0|1|45|45|1|3|0|70|18.57769439
56985|1103|0|1|45|45|1|3|0|75|18.61111129
56985|1103|0|1|45|45|1|3|0|80|18.61111129
56985|1103|0|1|45|45|1|3|0|85|18.61111129
56985|1103|0|1|45|45|1|3|0|90|18.61111129
56985|1103|0|1|45|45|1|3|0|95|18.61111129
56985|1103|0|1|45|45|1|3|0|100|18.61111129
56987|1103|0|1|45|45|1|3|0|-100|16.94444526
56987|1103|0|1|45|45|1|3|0|-95|16.94444526
56987|1103|0|1|45|45|1|3|0|-90|16.94444526
56987|1103|0|1|45|45|1|3|0|-85|16.66666703
56987|1103|0|1|45|45|1|3|0|-80|16.66666703
56987|1103|0|1|45|45|1|3|0|-75|16.66666703
56987|1103|0|1|45|45|1|3|0|-70|16.66666703
56987|1103|0|1|45|45|1|3|0|-65|16.66666703
56987|1103|0|1|45|45|1|3|0|-60|16.66666703
56987|1103|0|1|45|45|1|3|0|-55|16.66666703
56987|1103|0|1|45|45|1|3|0|-50|16.94444526
56987|1103|0|1|45|45|1|3|0|-45|16.94444526
56987|1103|0|1|45|45|1|3|0|-40|16.94444526
56987|1103|0|1|45|45|1|3|0|-35|17.2222218
56987|1103|0|1|45|45|1|3|0|-30|17.48000005
56987|1103|0|1|45|45|1|3|0|-25|17.50000004
56987|1103|0|1|45|45|1|3|0|-20|17.2222218
56987|1103|0|1|45|45|1|3|0|-15|17.53086441
56987|1103|0|1|45|45|1|3|0|-10|17.77777828
56987|1103|0|1|45|45|1|3|0|-5|17.77777828
56987|1103|0|1|45|45|1|3|0|0|17.77777828
56987|1103|0|1|45|45|1|3|0|5|17.77777828
56987|1103|0|1|45|45|1|3|0|10|18.05555481
56987|1103|0|1|45|45|1|3|0|15|17.95004279
56987|1103|0|1|45|45|1|3|0|20|17.77777828
56987|1103|0|1|45|45|1|3|0|25|18.05340148
56987|1103|0|1|45|45|1|3|0|30|18.05555481
56987|1103|0|1|45|45|1|3|0|35|18.33333305
56987|1103|0|1|45|45|1|3|0|40|18.33333305
56987|1103|0|1|45|45|1|3|0|45|18.33333305
56987|1103|0|1|45|45|1|3|0|50|18.61111129
56987|1103|0|1|45|45|1|3|0|55|18.61111129
56987|1103|0|1|45|45|1|3|0|60|18.61111129
56987|1103|0|1|45|45|1|3|0|65|18.88888952
56987|1103|0|1|45|45|1|3|0|70|18.88888952
56987|1103|0|1|45|45|1|3|0|75|19.16666606
56987|1103|0|1|45|45|1|3|0|80|19.16666606
56987|1103|0|1|45|45|1|3|0|85|19.16666606
56987|1103|0|1|45|45|1|3|0|90|19.4444443
56987|1103|0|1|45|45|1|3|0|95|19.4444443
56987|1103|0|1|45|45|1|3|0|100|19.4444443
56988|1021|0|1|45|45|1|2|1|-100|17.16802139
56988|1021|0|1|45|45|1|2|1|-95|17.2222218
56988|1021|0|1|45|45|1|2|1|-90|17.2222218
56988|1021|0|1|45|45|1|2|1|-85|17.2222218
56988|1021|0|1|45|45|1|2|1|-80|17.50000004
56988|1021|0|1|45|45|1|2|1|-75|17.50000004
56988|1021|0|1|45|45|1|2|1|-70|17.50000004
56988|1021|0|1|45|45|1|2|1|-65|17.50000004
56988|1021|0|1|45|45|1|2|1|-60|17.50000004
56988|1021|0|1|45|45|1|2|1|-55|17.2222218
56988|1021|0|1|45|45|1|2|1|-50|17.2222218
56988|1021|0|1|45|45|1|2|1|-45|16.94444526
56988|1021|0|1|45|45|1|2|1|-40|16.66666703
56988|1021|0|1|45|45|1|2|1|-35|16.80899958
56988|1021|0|1|45|45|1|2|1|-30|16.38888879
56988|1021|0|1|45|45|1|2|1|-25|16.38888879
56988|1021|0|1|45|45|1|2|1|-20|16.38888879
56988|1021|0|1|45|45|1|2|1|-15|16.11111055
56988|1021|0|1|45|45|1|2|1|-10|16.11111055
56988|1021|0|1|45|45|1|2|1|-5|16.11111055
56988|1021|0|1|45|45|1|2|1|0|16.11111055
56988|1021|0|1|45|45|1|2|1|5|15.83333402
56988|1021|0|1|45|45|1|2|1|10|15.83333402
56988|1021|0|1|45|45|1|2|1|15|15.55555578
56988|1021|0|1|45|45|1|2|1|20|15.27777754
56988|1021|0|1|45|45|1|2|1|25|14.44444453
56988|1021|0|1|45|45|1|2|1|30|13.53741509
56988|1021|0|1|45|45|1|2|1|35|12.51851851
56988|1021|0|1|45|45|1|2|1|40|10.9930558
56988|1021|0|1|45|45|1|2|1|45|9.722222148
56989|1021|0|1|45|45|1|2|1|-100|16.94444526
56989|1021|0|1|45|45|1|2|1|-95|16.94444526
56989|1021|0|1|45|45|1|2|1|-90|17.2222218
56989|1021|0|1|45|45|1|2|1|-85|17.2222218
56989|1021|0|1|45|45|1|2|1|-80|17.2222218
56989|1021|0|1|45|45|1|2|1|-75|17.2222218
56989|1021|0|1|45|45|1|2|1|-70|17.40222196
56989|1021|0|1|45|45|1|2|1|-65|17.2222218
56989|1021|0|1|45|45|1|2|1|-60|17.33999966
56989|1021|0|1|45|45|1|2|1|-55|17.50000004
56989|1021|0|1|45|45|1|2|1|-50|17.46000009
56989|1021|0|1|45|45|1|2|1|-45|17.2222218
56989|1021|0|1|45|45|1|2|1|-40|17.2222218
56989|1021|0|1|45|45|1|2|1|-35|17.2222218
56989|1021|0|1|45|45|1|2|1|-30|17.2222218
56989|1021|0|1|45|45|1|2|1|-25|17.40222207
56989|1021|0|1|45|45|1|2|1|-20|17.50000004
56989|1021|0|1|45|45|1|2|1|-15|17.39777767
56989|1021|0|1|45|45|1|2|1|-10|17.2222218
56989|1021|0|1|45|45|1|2|1|-5|17.50000004
56989|1021|0|1|45|45|1|2|1|0|17.50000004
56989|1021|0|1|45|45|1|2|1|5|17.50000004
56989|1021|0|1|45|45|1|2|1|10|17.50000004
56989|1021|0|1|45|45|1|2|1|15|17.50000004
56989|1021|0|1|45|45|1|2|1|20|17.66622955
56989|1021|0|1|45|45|1|2|1|25|17.50000004
56989|1021|0|1|45|45|1|2|1|30|17.50000004
56989|1021|0|1|45|45|1|2|1|35|17.76684209
56989|1021|0|1|45|45|1|2|1|40|17.50000004
56989|1021|0|1|45|45|1|2|1|45|17.67935287
56989|1021|0|1|45|45|1|2|1|50|17.77777828
56989|1021|0|1|45|45|1|2|1|55|17.77777828
56989|1021|0|1|45|45|1|2|1|60|17.77777828
56989|1021|0|1|45|45|1|2|1|65|17.77777828
56989|1021|0|1|45|45|1|2|1|70|17.77777828
56989|1021|0|1|45|45|1|2|1|75|17.77777828
56989|1021|0|1|45|45|1|2|1|80|17.77777828
56989|1021|0|1|45|45|1|2|1|85|17.77777828
56989|1021|0|1|45|45|1|2|1|90|17.77777828
56989|1021|0|1|45|45|1|2|1|95|17.77777828
56989|1021|0|1|45|45|1|2|1|100|17.77777828
56993|1021|0|1|45|45|1|2|1|-65|7.200435715
56993|1021|0|1|45|45|1|2|1|-60|8.084291292
56993|1021|0|1|45|45|1|2|1|-55|8.991453066
56993|1021|0|1|45|45|1|2|1|-50|9.722222148
56993|1021|0|1|45|45|1|2|1|-45|10.45925895
56993|1021|0|1|45|45|1|2|1|-40|11.11111078
56993|1021|0|1|45|45|1|2|1|-35|11.38888902
56993|1021|0|1|45|45|1|2|1|-30|11.66666641
56993|1021|0|1|45|45|1|2|1|-25|12.03065144
56993|1021|0|1|45|45|1|2|1|-20|12.22222203
56993|1021|0|1|45|45|1|2|1|-15|12.50000027
56993|1021|0|1|45|45|1|2|1|-10|12.77777766
56993|1021|0|1|45|45|1|2|1|-5|13.05555589
56993|1021|0|1|45|45|1|2|1|0|13.33333328
56993|1021|0|1|45|45|1|2|1|5|13.80471393
56993|1021|0|1|45|45|1|2|1|10|13.97139702
56993|1021|0|1|45|45|1|2|1|15|14.16666629
56993|1021|0|1|45|45|1|2|1|20|14.72222277
56993|1021|0|1|45|45|1|2|1|25|14.91173384
56993|1021|0|1|45|45|1|2|1|30|15.00509616
56993|1021|0|1|45|45|1|2|1|35|15.27777754
56993|1021|0|1|45|45|1|2|1|40|15.55555578
56993|1021|0|1|45|45|1|2|1|45|15.83333402
56993|1021|0|1|45|45|1|2|1|50|16.11111055
56993|1021|0|1|45|45|1|2|1|55|16.38888879
56993|1021|0|1|45|45|1|2|1|60|16.65732998
56993|1021|0|1|45|45|1|2|1|65|16.66666703
56993|1021|0|1|45|45|1|2|1|70|16.94444526
56993|1021|0|1|45|45|1|2|1|75|17.2222218
56993|1021|0|1|45|45|1|2|1|80|17.2222218
56993|1021|0|1|45|45|1|2|1|85|17.50000004
56993|1021|0|1|45|45|1|2|1|90|17.63779554
56993|1021|0|1|45|45|1|2|1|95|17.77777828
56993|1021|0|1|45|45|1|2|1|100|17.81223114
56994|1021|0|1|45|55|1|2|1|-100|23.33333281
56994|1021|0|1|45|55|1|2|1|-95|23.61111105
56994|1021|0|1|45|55|1|2|1|-90|23.33333281
56994|1021|0|1|45|55|1|2|1|-85|23.61111105
56994|1021|0|1|45|55|1|2|1|-80|23.33333281
56994|1021|0|1|45|55|1|2|1|-75|23.39086082
56994|1021|0|1|45|55|1|2|1|-70|23.61111105
56994|1021|0|1|45|55|1|2|1|-65|23.61111105
56994|1021|0|1|45|55|1|2|1|-60|23.61111105
56994|1021|0|1|45|55|1|2|1|-55|23.61111105
56994|1021|0|1|45|55|1|2|1|-50|23.61111105
56994|1021|0|1|45|55|1|2|1|-45|23.61111105
56994|1021|0|1|45|55|1|2|1|-40|23.61111105
56994|1021|0|1|45|55|1|2|1|-35|23.33333281
56994|1021|0|1|45|55|1|2|1|-30|23.61111105
56994|1021|0|1|45|55|1|2|1|-25|23.61111105
56994|1021|0|1|45|55|1|2|1|-20|23.61111105
56994|1021|0|1|45|55|1|2|1|-15|23.61111105
56994|1021|0|1|45|55|1|2|1|-10|23.61111105
56994|1021|0|1|45|55|1|2|1|-5|23.61111105
56994|1021|0|1|45|55|1|2|1|0|23.61111105
56994|1021|0|1|45|55|1|2|1|5|23.88888929
56994|1021|0|1|45|55|1|2|1|10|23.88888929
56994|1021|0|1|45|55|1|2|1|15|23.88888929
56994|1021|0|1|45|55|1|2|1|20|23.88888929
56994|1021|0|1|45|55|1|2|1|25|24.01894647
56994|1021|0|1|45|55|1|2|1|30|24.16666582
56994|1021|0|1|45|55|1|2|1|35|24.16666582
56994|1021|0|1|45|55|1|2|1|40|24.16666582
56994|1021|0|1|45|55|1|2|1|45|24.3730154
56994|1021|0|1|45|55|1|2|1|50|24.44444406
56994|1021|0|1|45|55|1|2|1|55|24.44444406
56994|1021|0|1|45|55|1|2|1|60|24.68769625
56994|1021|0|1|45|55|1|2|1|65|24.7222223
56994|1021|0|1|45|55|1|2|1|70|24.7222223
56994|1021|0|1|45|55|1|2|1|75|24.7222223
56994|1021|0|1|45|55|1|2|1|80|24.98913775
56994|1021|0|1|45|55|1|2|1|85|25.00000054
56994|1021|0|1|45|55|1|2|1|90|25.26549969
56994|1021|0|1|45|55|1|2|1|95|25.27777707
56994|1021|0|1|45|55|1|2|1|100|25.27777707
56995|1021|0|1|45|45|2|2|1|-75|9.166666523
56995|1021|0|1|45|45|2|2|1|-70|9.166666523
56995|1021|0|1|45|45|2|2|1|-65|9.444444762
56995|1021|0|1|45|45|2|2|1|-60|9.722222148
56995|1021|0|1|45|45|2|2|1|-55|9.722222148
56995|1021|0|1|45|45|2|2|1|-50|9.870892187
56995|1021|0|1|45|45|2|2|1|-45|10.00000039
56995|1021|0|1|45|45|2|2|1|-40|10.39629606
56995|1021|0|1|45|45|2|2|1|-35|10.55555516
56995|1021|0|1|45|45|2|2|1|-30|10.55555516
56995|1021|0|1|45|45|2|2|1|-25|10.40370349
56995|1021|0|1|45|45|2|2|1|-20|9.722222148
56995|1021|0|1|45|45|2|2|1|-15|8.927350612
56995|1021|0|1|45|45|2|2|1|-10|8.456284167
56995|1021|0|1|45|45|2|2|1|-5|8.055555275
56995|1021|0|1|45|45|2|2|1|0|7.49999965
56995|1021|0|1|45|45|2|2|1|5|7.777777889
56995|1021|0|1|45|45|2|2|1|10|8.611110899
56995|1021|0|1|45|45|2|2|1|15|9.166666523
56995|1021|0|1|45|45|2|2|1|20|10.01543207
56995|1021|0|1|45|45|2|2|1|25|10.55555516
56995|1021|0|1|45|45|2|2|1|30|11.38888902
56995|1021|0|1|45|45|2|2|1|35|11.73529401
56995|1021|0|1|45|45|2|2|1|40|12.22222203
56995|1021|0|1|45|45|2|2|1|45|12.77777766
56995|1021|0|1|45|45|2|2|1|50|13.05555589
56995|1021|0|1|45|45|2|2|1|55|13.05555589
56995|1021|0|1|45|45|2|2|1|60|13.33333328
56995|1021|0|1|45|45|2|2|1|65|13.61111152
56995|1021|0|1|45|45|2|2|1|70|13.8888889
56995|1021|0|1|45|45|2|2|1|75|14.16666629
56995|1021|0|1|45|45|2|2|1|80|14.44444453
